ID;area_calc;elev_mean;elev_med;elev_std;elev_ran;slope_mean;mvert_dist;mvert_ang;elon_ratio;strm_dens;p_mean;et0_mean;eta_mean;arid_1;arid_2;p_season;frac_snow;hi_prec_fr;hi_prec_du;hi_prec_ti;lo_prec_fr;lo_prec_du;lo_prec_ti;lc_dom;agr_fra;bare_fra;forest_fra;glac_fra;lake_fra;urban_fra;lai_max;lai_diff;ndvi_max;ndvi_min;gvf_max;gvf_diff;bedrk_dep;root_dep;soil_poros;soil_condu;soil_tawc;sand_fra;silt_fra;clay_fra;grav_fra;oc_fra;gc_dom;gc_ig_fra;gc_mt_fra;gc_pa_fra;gc_pb_fra;gc_pi_fra;gc_py_fra;gc_sc_fra;gc_sm_fra;gc_ss_fra;gc_su_fra;gc_va_fra;gc_vb_fra;gc_wb_fra;geol_perme;geol_poros;NEXTDOWNID
564;140.228;1191;1183;333;1626;269;15.1;133;0.882;0.86;3.27;2.17;1.51;0.66;0.53;0.4;0.14;16.8;1.2;son;206.15;3.46;djf;312;0.181;0.005;0.708;0;0.004;0.026;3.84;3.5;0.75;0.26;0.84;0.63;0.81;0.69;0.46;0.077;0.11;0.478;0.331;0.191;0.121;0.01;mt;0;0.954;0;0;0;0;0.046;0;0;0;0;0;0;-13.1;0.012;0
565;143.972;1803;1817;298;1590;375;16.6;76;0.818;0.72;4.13;2.12;1.15;0.51;0.62;0.48;0.29;14.5;1.19;son;177.95;3.35;djf;312;0.057;0.104;0.485;0;0;0.008;3.11;2.96;0.67;0.08;0.82;0.84;0.53;0.54;0.47;0.057;0.08;0.439;0.353;0.208;0.143;0.014;sc;0;0.372;0.055;0;0;0;0.572;0;0;0;0;0;0;-12;0.039;566
566;202.242;1531;1524;397;1990;395;22.3;83;0.72;0.76;4.39;2.14;1.29;0.49;0.62;0.46;0.24;15.05;1.2;son;177.95;3.37;djf;312;0.066;0.104;0.573;0;0.001;0.007;3.57;3.38;0.7;0.13;0.81;0.78;0.58;0.59;0.46;0.044;0.09;0.443;0.356;0.201;0.146;0.012;sc;0;0.383;0.052;0;0;0;0.514;0.051;0;0;0;0;0;-12.1;0.045;567
567;246.329;1246;1247;429;2106;338;29.3;85;0.604;0.95;4.66;2.2;1.49;0.47;0.6;0.39;0.19;16.8;1.24;son;180.8;3.44;djf;312;0.131;0.034;0.599;0;0;0.023;4.14;3.9;0.76;0.17;0.89;0.8;0.8;0.51;0.46;0.042;0.08;0.434;0.372;0.194;0.136;0.015;sc;0;0.378;0;0;0;0;0.586;0.035;0;0;0;0;0;-12;0.046;569
568;75.146;1058;1046;289;1483;262;18.5;121;0.529;0.92;4.15;2.25;1.47;0.54;0.59;0.36;0.18;16.6;1.19;son;189.85;3.42;djf;313;0.115;0.005;0.787;0;0;0.049;4.42;4.06;0.78;0.28;0.87;0.63;0.78;0.54;0.46;0.037;0.08;0.457;0.355;0.188;0.124;0.015;mt;0;0.524;0;0;0;0;0.476;0;0;0;0;0;0;-12.1;0.034;569
569;240.229;1090;1057;433;1728;275;34.3;89;0.511;0.87;4.48;2.23;1.62;0.5;0.52;0.36;0.16;18.15;1.21;son;192.05;3.57;djf;313;0.174;0.034;0.611;0;0.002;0.025;3.92;3.67;0.76;0.18;0.87;0.76;0.96;0.69;0.46;0.042;0.1;0.476;0.335;0.189;0.127;0.011;sc;0;0.275;0.032;0;0;0;0.554;0.138;0;0;0;0;0;-12.1;0.063;571
571;400.128;1060;1016;387;2130;312;33;45;0.683;0.82;4.36;2.21;1.52;0.51;0.5;0.35;0.13;18.1;1.21;son;198.25;3.62;djf;313;0.12;0.062;0.687;0;0.002;0.052;3.59;3.3;0.73;0.23;0.84;0.67;0.82;0.63;0.49;0.049;0.1;0.401;0.386;0.213;0.121;0.015;sc;0;0.081;0.009;0;0;0;0.727;0.054;0;0.127;0.002;0;0;-11.9;0.083;0
572;43.655;1191;1179;225;1585;365;8.4;49;0.888;0.79;3.56;2.15;1.67;0.6;0.45;0.39;0.11;19.3;1.18;jja;219.45;3.82;djf;313;0.046;0.072;0.878;0;0;0;4.39;4.08;0.77;0.25;0.86;0.67;0.63;0.61;0.46;0.037;0.09;0.48;0.332;0.187;0.136;0.013;sc;0;0.099;0;0;0;0;0.901;0;0;0;0;0;0;-11.8;0.055;0
573;69.42;1117;1101;284;1518;335;13.3;60;0.705;0.95;3.3;2.16;1.65;0.65;0.48;0.42;0.15;19.25;1.17;jja;220.8;3.84;djf;312;0.045;0.028;0.898;0;0;0.002;4.52;4.01;0.77;0.35;0.84;0.52;0.74;0.68;0.46;0.088;0.11;0.468;0.343;0.189;0.136;0.01;sc;0;0.26;0.066;0;0;0;0.51;0.163;0;0;0;0;0;-12.1;0.065;574
574;127.205;1074;1064;282;1682;343;18.4;4;0.693;0.9;3.25;2.2;1.67;0.68;0.52;0.43;0.15;18.7;1.16;jja;221.7;3.83;djf;312;0.067;0.015;0.895;0;0;0.007;4.5;4.05;0.79;0.34;0.87;0.56;0.69;0.56;0.47;0.109;0.09;0.423;0.38;0.197;0.141;0.014;sc;0;0.204;0.063;0;0;0;0.627;0.103;0;0.002;0;0;0;-12;0.061;0
575;197.659;1595;1587;280;1348;270;17.6;142;0.899;0.85;3;2;1.32;0.67;0.44;0.44;0.25;15.7;1.16;jja;204;3.34;djf;312;0.09;0;0.545;0;0;0.002;3.25;3;0.68;0.17;0.8;0.7;0.79;0.67;0.45;0.065;0.1;0.529;0.301;0.17;0.113;0.012;mt;0;0.846;0;0;0;0;0.019;0.002;0;0;0;0.133;0;-13.1;0.022;578
577;29.553;1292;1263;255;1288;248;9.1;135;0.677;0.95;2.95;2.09;1.34;0.71;0.51;0.48;0.24;15.2;1.18;jja;203.65;3.29;djf;312;0.145;0;0.75;0;0;0;3.99;3.55;0.71;0.31;0.79;0.52;0.9;0.63;0.44;0.085;0.1;0.559;0.284;0.157;0.109;0.012;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;578
578;202.296;1107;1070;235;1062;235;23.8;64;0.674;0.78;2.88;2.17;1.48;0.75;0.56;0.46;0.18;15.95;1.19;jja;209.25;3.42;djf;312;0.189;0;0.76;0;0;0.005;4.1;3.62;0.75;0.34;0.84;0.52;0.95;0.74;0.46;0.188;0.11;0.481;0.329;0.191;0.123;0.01;mt;0;0.773;0;0;0;0;0.006;0;0;0;0;0.221;0;-13.1;0.028;582
579;143.033;1277;1253;255;1368;276;18.1;75;0.746;0.77;2.89;2.08;1.44;0.72;0.53;0.5;0.2;14.05;1.15;jja;200.65;3.22;djf;312;0.17;0;0.734;0;0;0.006;3.77;3.33;0.72;0.31;0.8;0.53;0.73;0.67;0.46;0.133;0.11;0.48;0.332;0.188;0.125;0.011;mt;0;0.999;0;0;0;0;0;0;0;0;0;0.001;0;-14.1;0.01;581
580;163.737;1163;1087;286;1641;182;18.4;216;0.784;0.8;2.91;2.13;1.56;0.73;0.63;0.55;0.17;14.3;1.12;jja;196.9;3.12;djf;312;0.317;0.002;0.588;0;0;0.015;3.97;3.62;0.76;0.25;0.9;0.69;0.97;0.69;0.47;0.259;0.11;0.455;0.347;0.198;0.131;0.01;mt;0;0.597;0;0;0;0;0.26;0;0;0;0;0.143;0;-12.3;0.034;581
581;164.341;1040;1035;253;1284;240;21.8;97;0.665;0.8;2.75;2.19;1.61;0.8;0.66;0.51;0.16;14.65;1.15;jja;204.9;3.29;djf;312;0.255;0.002;0.676;0;0;0.025;4.18;3.69;0.76;0.34;0.86;0.54;0.95;0.76;0.46;0.311;0.12;0.458;0.344;0.198;0.133;0.009;mt;0;0.828;0;0;0;0;0.134;0;0;0;0;0.037;0;-12.6;0.02;582
582;167.056;899;889;181;1110;201;24.9;105;0.587;0.69;2.65;2.26;1.62;0.85;0.71;0.46;0.13;15.9;1.17;jja;212;3.43;djf;312;0.295;0;0.663;0;0;0.021;4.2;3.64;0.77;0.37;0.87;0.51;1.18;0.8;0.47;0.491;0.12;0.445;0.345;0.21;0.116;0.01;mt;0;0.909;0;0;0;0;0.066;0;0;0;0;0.025;0;-12.9;0.015;584
583;82.932;900;846;250;1023;171;20.4;184;0.504;0.55;2.6;2.29;1.61;0.88;0.75;0.48;0.15;15.95;1.17;jja;213.45;3.4;djf;312;0.37;0;0.595;0;0;0.026;3.93;3.41;0.76;0.35;0.89;0.55;2.5;0.65;0.47;0.441;0.1;0.452;0.345;0.203;0.103;0.01;mt;0;0.576;0;0;0;0;0.04;0.384;0;0;0;0;0;-13.2;0.081;584
584;92.103;705;673;140;621;139;17.3;133;0.625;0.64;2.46;2.33;1.61;0.95;0.84;0.43;0.11;17.65;1.17;jja;223.55;3.61;djf;312;0.451;0;0.509;0;0;0.015;3.84;3.32;0.77;0.33;0.89;0.58;3.63;0.8;0.48;0.501;0.12;0.425;0.353;0.222;0.104;0.009;mt;0;0.542;0;0;0;0;0.219;0.239;0;0;0;0;0;-12.5;0.064;598
585;38.097;1411;1322;376;1457;195;7.3;213;0.958;1.01;2.9;2.04;1.5;0.7;0.53;0.56;0.17;14.5;1.15;jja;199.55;3.18;djf;312;0.223;0.019;0.512;0;0;0.02;3.33;2.99;0.71;0.21;0.9;0.75;0.94;0.66;0.45;0.143;0.11;0.499;0.323;0.178;0.129;0.011;mt;0;0.745;0;0;0;0;0.254;0;0;0;0;0.001;0;-12.4;0.023;586
586;91.331;1312;1301;246;1326;232;11.6;189;0.926;0.88;2.83;2.09;1.48;0.74;0.57;0.55;0.18;14.95;1.16;jja;205.25;3.24;djf;312;0.14;0;0.76;0;0;0.004;3.96;3.49;0.74;0.31;0.84;0.56;1;0.66;0.45;0.165;0.11;0.499;0.322;0.179;0.127;0.011;mt;0;0.991;0;0;0;0;0.009;0;0;0;0;0;0;-13.7;0.01;587
587;185.86;1170;1145;368;1578;230;24.2;204;0.637;0.97;2.57;2.18;1.59;0.85;0.61;0.47;0.14;16.55;1.15;jja;218.55;3.46;djf;312;0.195;0;0.699;0;0;0.013;3.97;3.48;0.75;0.31;0.86;0.58;0.96;0.63;0.45;0.344;0.1;0.515;0.311;0.174;0.112;0.012;mt;0;0.859;0;0;0;0;0.068;0.074;0;0;0;0;0;-12.9;0.027;598
588;89.542;783;781;167;835;169;15.5;61;0.69;0.59;2.98;2.29;1.56;0.77;0.67;0.44;0.1;17.35;1.19;jja;215.5;3.56;djf;312;0.384;0;0.579;0;0;0.021;4.38;4.02;0.8;0.3;0.91;0.65;0.97;0.7;0.47;0.451;0.12;0.438;0.35;0.212;0.111;0.01;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;590
589;106.485;913;928;164;826;207;21;91;0.555;0.54;2.56;2.27;1.63;0.89;0.66;0.42;0.1;17.8;1.19;jja;224.8;3.66;djf;312;0.248;0;0.741;0;0;0.004;4.38;3.88;0.79;0.36;0.88;0.54;0.97;0.64;0.48;0.312;0.11;0.454;0.347;0.199;0.117;0.013;mt;0;0.741;0;0;0;0;0.259;0;0;0;0;0;0;-12.4;0.023;590
590;170.392;734;669;216;882;156;18.1;82;0.813;0.57;2.66;2.33;1.59;0.88;0.76;0.41;0.08;17.55;1.19;son;224;3.69;djf;312;0.508;0;0.438;0;0;0.039;3.83;3.49;0.77;0.27;0.92;0.69;1.18;0.69;0.47;0.419;0.11;0.44;0.354;0.206;0.122;0.01;mt;0;0.963;0;0;0;0;0.037;0;0;0;0;0;0;-13.2;0.012;592
591;56.93;596;568;96;599;113;13.5;82;0.631;0.59;2.98;2.36;1.54;0.79;0.79;0.42;0.08;17.9;1.18;jja;218.05;3.68;djf;312;0.526;0;0.4;0;0.012;0.047;3.97;3.62;0.78;0.26;0.92;0.71;1.07;0.75;0.48;0.473;0.12;0.418;0.356;0.226;0.09;0.008;mt;0;0.984;0;0;0;0;0.016;0;0;0;0;0;0;-13.5;0.011;592
592;119.86;562;531;115;639;118;22.1;200;0.56;0.42;2.69;2.38;1.56;0.88;0.9;0.4;0.08;18.6;1.17;jja;225.65;3.79;djf;211;0.484;0;0.397;0;0.007;0.092;3.22;2.9;0.75;0.26;0.89;0.66;4.01;0.9;0.48;0.563;0.14;0.41;0.353;0.237;0.092;0.006;mt;0;0.823;0;0;0;0;0.101;0.076;0;0;0;0;0;-12.8;0.029;598
593;35.585;617;589;105;483;130;8.5;72;0.794;0.45;3.37;2.35;1.6;0.7;0.69;0.41;0.08;18.25;1.17;jja;215.35;3.71;djf;313;0.271;0;0.55;0;0.041;0.068;3.71;3.37;0.76;0.27;0.87;0.65;2.17;0.66;0.47;0.311;0.11;0.427;0.364;0.209;0.121;0.009;sm;0;0.154;0;0;0;0;0.09;0.756;0;0;0;0;0;-12.8;0.15;598
594;14.049;610;590;88;368;140;6.4;70;0.664;0.44;3.26;2.37;1.62;0.73;0.72;0.41;0.07;18.45;1.18;jja;218.9;3.74;djf;313;0.245;0;0.602;0;0;0.113;3.78;3.46;0.78;0.26;0.92;0.69;1.73;0.67;0.47;0.437;0.11;0.419;0.361;0.219;0.105;0.008;mt;0;0.528;0;0;0;0;0;0.472;0;0;0;0;0;-14.4;0.095;598
595;19.333;637;595;120;486;121;9.9;67;0.504;0.46;3.23;2.35;1.62;0.73;0.66;0.41;0.07;18.7;1.18;jja;220.2;3.77;djf;313;0.342;0;0.533;0;0;0.125;3.69;3.41;0.76;0.23;0.9;0.72;2.31;0.78;0.48;0.34;0.13;0.406;0.357;0.237;0.082;0.006;sm;0;0.349;0;0;0;0;0;0.651;0;0;0;0;0;-14.5;0.128;598
598;383.973;570;527;144;837;114;42.1;92;0.525;0.52;3.05;2.37;1.6;0.78;0.8;0.41;0.08;18.25;1.18;jja;219.2;3.75;djf;312;0.345;0;0.435;0;0.054;0.156;3.22;2.9;0.72;0.24;0.84;0.63;8.66;0.89;0.47;0.458;0.14;0.411;0.373;0.216;0.109;0.007;mt;0;0.585;0;0;0;0;0.071;0.344;0;0;0;0;0;-12.9;0.076;0
599;47.961;772;774;251;1009;183;9.7;176;0.807;0.61;2.73;2.35;1.61;0.86;0.74;0.45;0.08;18.2;1.16;jja;223.6;3.72;djf;312;0.564;0;0.412;0;0;0.024;3.86;3.54;0.77;0.24;0.93;0.73;1.8;0.91;0.47;0.402;0.13;0.422;0.355;0.222;0.124;0.007;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
600;22.93;973;902;348;1556;298;7.5;344;0.719;0.97;3.24;2.25;1.68;0.69;0.59;0.47;0.12;18.15;1.15;jja;220.8;3.71;djf;312;0.092;0.012;0.823;0;0;0.05;4.29;3.87;0.79;0.32;0.88;0.6;1.43;0.39;0.48;0.272;0.07;0.372;0.414;0.214;0.123;0.018;sc;0;0;0;0;0;0;0.584;0.416;0;0;0;0;0;-12;0.114;0
601;28.047;1150;1153;273;1355;225;12.2;145;0.489;1.02;2.6;2.21;1.57;0.85;0.61;0.47;0.11;17.2;1.15;jja;225.9;3.63;djf;312;0.163;0;0.786;0;0;0;4.1;3.61;0.75;0.31;0.84;0.56;0.96;0.62;0.45;0.298;0.1;0.537;0.296;0.167;0.106;0.012;mt;0;1;0;0;0;0;0;0;0;0;0;0;0;-14.1;0.01;0
603;200.753;1301;1290;307;1699;230;21.7;121;0.738;0.96;2.95;2.1;1.5;0.71;0.58;0.59;0.17;15.25;1.14;jja;205.8;3.22;djf;312;0.189;0;0.662;0;0;0.017;3.82;3.43;0.74;0.26;0.85;0.63;0.97;0.65;0.45;0.224;0.1;0.512;0.313;0.175;0.119;0.011;mt;0;0.939;0;0;0;0;0.008;0.053;0;0;0;0;0;-13.7;0.02;605
604;101.761;1197;1180;196;1066;167;12;276;0.948;0.94;2.86;2.15;1.65;0.75;0.64;0.56;0.16;16.25;1.14;jja;211.45;3.29;djf;312;0.257;0;0.659;0;0;0.003;4.18;3.79;0.75;0.25;0.85;0.64;0.99;0.69;0.47;0.315;0.11;0.448;0.355;0.197;0.144;0.01;mt;0;0.951;0;0;0;0;0.049;0;0;0;0;0;0;-13.1;0.012;605
605;75.669;980;931;235;1291;212;15.8;116;0.622;0.83;2.84;2.25;1.6;0.79;0.73;0.56;0.16;15.7;1.13;jja;210.85;3.33;djf;312;0.358;0;0.607;0;0;0.019;4.32;3.89;0.78;0.29;0.89;0.63;1.16;0.66;0.46;0.411;0.11;0.492;0.324;0.184;0.119;0.011;mt;0;0.937;0;0;0;0;0.063;0;0;0;0;0;0;-13;0.013;607
606;56.01;1128;1126;351;1571;247;16.9;131;0.5;0.96;2.76;2.21;1.57;0.8;0.64;0.54;0.16;16.1;1.13;jja;213.3;3.37;djf;312;0.233;0;0.649;0;0;0.018;4.17;3.65;0.74;0.3;0.82;0.56;0.94;0.61;0.44;0.331;0.1;0.56;0.28;0.16;0.096;0.012;mt;0;0.701;0;0;0;0;0.215;0.084;0;0;0;0;0;-12.5;0.036;607
607;281.445;1038;1012;428;1681;202;18.6;126;1.019;0.88;2.73;2.23;1.6;0.82;0.66;0.52;0.14;16.6;1.13;jja;217.65;3.42;djf;312;0.292;0.001;0.535;0;0;0.052;3.81;3.42;0.74;0.26;0.86;0.64;2.37;0.64;0.45;0.38;0.1;0.493;0.323;0.184;0.114;0.01;mt;0;0.81;0;0;0;0;0.041;0.15;0;0;0;0;0;-13.2;0.039;609
608;60.96;668;619;189;862;204;15.6;127;0.565;0.48;2.78;2.41;1.56;0.87;0.8;0.49;0.09;17.1;1.13;jja;221.45;3.63;djf;231;0.452;0;0.532;0;0;0.012;4.27;3.84;0.78;0.29;0.91;0.65;1.06;0.65;0.47;0.481;0.11;0.442;0.356;0.203;0.123;0.011;mt;0;0.537;0;0;0;0;0.101;0.362;0;0;0;0;0;-12.8;0.08;609
609;176.858;724;543;385;1783;166;24.6;125;0.609;0.95;2.85;2.36;1.61;0.83;0.75;0.51;0.11;17.15;1.13;jja;218.65;3.55;djf;312;0.472;0.001;0.453;0;0;0.041;3.82;3.41;0.77;0.27;0.92;0.68;3.79;0.73;0.47;0.397;0.11;0.447;0.346;0.207;0.109;0.009;mt;0;0.485;0;0;0;0;0.127;0.388;0;0;0;0;0;-12.7;0.086;0
611;5647.25;675;656;162;1385;72;182.8;70;0.464;0.49;3.21;2.24;1.73;0.7;0.83;0.26;0.07;9.15;1.16;jja;175.85;3.22;djf;211;0.558;0;0.328;0;0.005;0.077;3.45;3.08;0.73;0.25;0.9;0.68;11.89;1.19;0.48;0.293;0.16;0.45;0.307;0.243;0.097;0.014;su;0;0.021;0.011;0;0;0;0.265;0.301;0.028;0.371;0;0.001;0.001;-11.5;0.175;612
612;1294.765;493;485;69;352;49;50.4;109;0.806;0.46;2.46;2.31;1.62;0.94;1.06;0.2;0.05;11.65;1.15;jja;203.1;3.5;djf;211;0.606;0;0.309;0;0.006;0.055;3.27;2.89;0.71;0.28;0.85;0.59;16.95;1.07;0.49;0.476;0.15;0.418;0.328;0.254;0.096;0.024;su;0;0.016;0;0;0;0;0.224;0.195;0.233;0.331;0;0;0;-11.4;0.204;0
618;176.939;1239;1159;420;1869;269;28.9;13;0.519;0.82;5.28;2.28;1.27;0.43;0.54;0.34;0.28;8.25;1.15;jja;159.15;2.91;djf;321;0.258;0.047;0.305;0;0;0.036;3.67;3.56;0.73;0.07;0.92;0.95;1.93;0.87;0.47;0.035;0.11;0.47;0.326;0.203;0.137;0.012;sc;0;0.002;0;0;0;0;0.499;0.391;0;0.108;0;0;0;-11.7;0.135;611
622;77.311;1523;1539;376;1816;444;14.6;354;0.679;0.72;5.38;2.23;1.15;0.41;0.58;0.36;0.31;8.05;1.16;jja;157.5;2.84;djf;321;0.042;0.134;0.233;0;0;0.016;3.23;3.17;0.7;0.01;0.92;1.07;0.59;0.56;0.47;0.031;0.08;0.41;0.368;0.221;0.164;0.015;sc;0;0;0;0;0;0;0.945;0.045;0;0.01;0;0;0;-11.8;0.068;618
623;145.129;1453;1413;317;1705;313;19.6;36;0.694;0.7;5.33;2.28;1.23;0.43;0.57;0.34;0.3;8.6;1.16;jja;160.85;2.93;djf;312;0.081;0.076;0.412;0;0;0.028;3.58;3.48;0.72;0.03;0.89;0.98;0.75;0.7;0.47;0.036;0.1;0.408;0.372;0.22;0.143;0.014;sc;0;0.119;0;0;0;0;0.684;0.197;0;0;0;0;0;-12;0.08;618
624;126.341;1435;1446;355;1552;369;15.7;328;0.808;0.71;5.21;2.27;1.31;0.44;0.58;0.35;0.28;8.5;1.17;jja;158.4;2.86;djf;321;0.078;0.089;0.288;0;0;0.01;3.49;3.4;0.71;0.04;0.9;0.99;0.58;0.62;0.47;0.037;0.09;0.41;0.363;0.227;0.158;0.014;sc;0;0;0;0;0;0;0.896;0.101;0;0.004;0;0;0;-11.8;0.074;611
626;169.857;547;542;42;222;42;38.6;354;0.381;0.52;2.84;2.3;1.85;0.81;0.92;0.27;0.06;12.05;1.19;jja;196.05;3.34;djf;211;0.679;0;0.23;0;0;0.071;3.33;2.82;0.73;0.32;0.91;0.58;24.9;1.3;0.46;0.407;0.16;0.512;0.276;0.212;0.103;0.005;su;0;0;0;0;0;0;0;0.311;0;0.689;0;0;0;-11.2;0.243;611
627;313.822;708;689;86;355;66;34.6;342;0.577;0.54;3.47;2.3;1.77;0.66;0.73;0.28;0.09;11.5;1.2;jja;187.4;3.17;djf;231;0.722;0;0.221;0;0;0.048;4.09;3.63;0.78;0.26;1.04;0.79;13.58;1.3;0.46;0.11;0.16;0.537;0.256;0.207;0.116;0.005;su;0;0;0;0;0;0;0;0.409;0;0.591;0;0;0;-11.4;0.228;611
629;947.111;595;579;93;478;54;74.3;349;0.467;0.52;3.02;2.31;1.82;0.76;0.83;0.28;0.06;11.8;1.21;jja;191.55;3.26;djf;231;0.669;0;0.25;0;0.002;0.065;3.53;3.02;0.74;0.3;0.94;0.63;17.35;1.3;0.49;0.339;0.17;0.509;0.271;0.22;0.101;0.025;su;0;0;0;0;0;0;0;0.374;0;0.626;0;0;0;-11.3;0.235;611
630;136.803;498;494;43;195;50;20;111;0.661;0.37;2.54;2.3;1.62;0.91;1.03;0.2;0.05;11.85;1.16;jja;199.45;3.45;djf;211;0.603;0;0.234;0;0;0.128;3.1;2.77;0.71;0.27;0.84;0.59;6.53;0.84;0.48;0.342;0.12;0.372;0.38;0.247;0.105;0.013;sc;0;0;0;0;0;0;0.564;0.276;0.024;0.136;0;0;0;-11.7;0.128;611
631;584.208;478;475;27;245;55;33.4;131;0.816;0.38;2.52;2.3;1.6;0.91;1.05;0.07;0.06;12.25;1.16;jja;200.9;3.48;son;211;0.659;0;0.284;0;0.001;0.043;2.84;2.4;0.68;0.3;0.83;0.53;1.09;1.28;0.49;0.45;0.16;0.357;0.296;0.348;0.07;0.007;sm;0;0;0;0;0;0;0;0.991;0;0.008;0;0;0;-13;0.167;632
632;983.067;472;463;52;291;50;39.9;158;0.887;0.48;2.44;2.35;1.59;0.96;1.13;0.15;0.05;12;1.17;jja;202.95;3.53;son;211;0.71;0;0.218;0;0;0.056;3.07;2.72;0.7;0.3;0.82;0.54;14.49;1.17;0.49;0.469;0.15;0.349;0.311;0.34;0.067;0.008;sm;0;0.03;0;0;0;0;0.071;0.597;0.22;0.083;0;0;0;-11.9;0.201;612
634;512.132;496;491;43;265;62;54.8;11;0.466;0.39;2.62;2.31;1.75;0.88;0.99;0.24;0.05;12.45;1.18;NA;200.75;3.39;djf;211;0.564;0;0.353;0;0;0.06;3.31;2.73;0.72;0.34;0.88;0.53;13.02;1.3;0.48;0.63;0.17;0.505;0.279;0.216;0.11;0.021;sm;0;0;0;0;0;0;0;0.563;0;0.437;0;0;0;-11.3;0.229;612
635;350.38;541;544;49;240;69;46.2;21;0.457;0.44;2.82;2.32;1.79;0.82;0.93;0.27;0.05;11.8;1.2;jja;196.85;3.33;djf;312;0.445;0;0.437;0;0;0.073;3.66;3.05;0.75;0.36;0.91;0.54;11.49;1.3;0.46;0.633;0.16;0.525;0.263;0.212;0.119;0.005;sm;0;0;0;0;0;0;0;0.508;0;0.492;0;0;0;-11.2;0.234;612
641;59.709;1170;1137;176;1004;196;11.4;1;0.764;0.83;4.89;2.31;1.49;0.47;0.57;0.28;0.21;10.35;1.18;jja;163.1;2.9;djf;312;0.298;0;0.484;0;0;0.014;4.4;4.21;0.77;0.12;0.89;0.85;0.85;0.92;0.5;0.039;0.14;0.383;0.389;0.228;0.08;0.013;sc;0;0;0;0;0;0;0.505;0.442;0;0.054;0;0;0;-12.1;0.126;0
644;111.159;832;827;39;306;65;15.1;358;0.79;0.73;4.36;2.32;1.81;0.53;0.63;0.31;0.14;10.95;1.18;jja;172.85;3;djf;231;0.784;0;0.177;0;0.003;0.022;4.52;4.18;0.8;0.2;1.1;0.94;15.51;1.3;0.56;0.039;0.21;0.423;0.316;0.261;0.053;0.067;su;0;0;0;0;0;0;0.012;0.229;0;0.759;0;0;0;-13;0.211;0
645;93.461;784;780;51;377;71;20.8;351;0.525;0.74;4.07;2.32;1.77;0.57;0.66;0.33;0.12;11.4;1.18;jja;176.5;3.03;djf;231;0.603;0;0.368;0;0;0.013;4.72;4.26;0.8;0.24;1.03;0.81;8.82;1.27;0.62;0.097;0.23;0.429;0.31;0.261;0.068;0.12;su;0;0;0;0;0;0;0;0.442;0;0.558;0;0;0;-12.2;0.21;0
649;372.73;448;452;38;184;62;36.2;17;0.602;0.39;2.39;2.3;1.58;0.96;1.06;0.24;0.05;12.5;1.11;jja;208.35;3.46;son;211;0.699;0;0.242;0;0;0.054;2.38;2.03;0.67;0.26;0.81;0.57;13.7;1.3;0.47;0.656;0.17;0.472;0.299;0.23;0.095;0.005;sm;0;0;0;0;0;0;0.004;0.892;0;0.103;0;0;0;-11.9;0.199;0
650;461.315;472;477;36;191;68;40.8;39;0.593;0.37;2.57;2.31;1.58;0.9;1.04;0.27;0.05;12.35;1.14;NA;204.4;3.38;djf;211;0.707;0;0.229;0;0;0.057;2.55;2.18;0.68;0.28;0.82;0.55;12.84;1.3;0.47;0.582;0.16;0.477;0.294;0.229;0.097;0.005;sm;0;0;0;0;0;0;0;0.897;0;0.103;0;0;0;-11.9;0.199;0
651;321.741;456;449;27;144;42;30.8;142;0.656;0.44;2.41;2.34;1.55;0.97;1.12;0.09;0.05;12.4;1.17;jja;203.5;3.5;son;211;0.726;0;0.237;0;0;0.028;3;2.57;0.68;0.29;0.82;0.54;1.15;1.29;0.5;0.399;0.17;0.313;0.289;0.398;0.059;0.006;sm;0;0;0;0;0;0;0;1;0;0;0;0;0;;0.14;0
654;300.863;462;445;52;245;55;33.3;179;0.588;0.36;2.45;2.31;1.56;0.94;1.03;0.18;0.05;13;1.17;jja;203.75;3.53;son;211;0.678;0;0.269;0;0.001;0.05;3.01;2.59;0.68;0.29;0.82;0.55;1.3;1.05;0.48;0.418;0.13;0.399;0.286;0.315;0.072;0.01;sm;0;0;0;0;0;0;0.174;0.686;0.034;0.107;0;0;0;-12.1;0.173;0
656;1105.051;519;509;85;598;64;46.2;187;0.811;0.51;2.41;2.12;1.5;0.88;1.05;0.13;0.08;12.75;1.18;jja;202.25;3.58;son;312;0.515;0;0.416;0;0.004;0.051;2.86;2.46;0.68;0.23;0.84;0.64;2.78;1.26;0.45;0.803;0.15;0.543;0.28;0.177;0.1;0.011;mt;0;0.327;0.326;0;0.018;0;0.026;0.057;0.116;0.119;0;0.01;0.001;-12.4;0.069;0
661;178.421;629;618;84;493;76;27.3;141;0.553;0.54;2.53;2;1.53;0.79;0.77;0.09;0.1;11.85;1.16;jja;199.15;3.53;son;312;0.35;0;0.594;0;0;0.049;3.51;3.1;0.71;0.21;0.86;0.7;1.37;1.12;0.44;0.638;0.13;0.568;0.263;0.168;0.117;0.01;mt;0;0.615;0.302;0;0;0;0.008;0.005;0.014;0.049;0;0.008;0;-13.6;0.025;656
